Graduating Class,School ID,School Name,Type,Indicator,Value
2015,886111,Naugatuck High School,Credit Attainment,% Enrolled in 16 Months,51.20%
2015,886111,Naugatuck High School,Credit Attainment,% Earning 24 Credits,58.60%
2016,886111,Naugatuck High School,Credit Attainment,% Enrolled in 16 Months,50.90%
2016,886111,Naugatuck High School,Credit Attainment,% Earning 24 Credits,68.10%
2010,896111,New Britain High School,Credit Attainment,% Enrolled in 16 Months,48.60%
2010,896111,New Britain High School,Credit Attainment,% Earning 24 Credits,57.60%
2011,896111,New Britain High School,Credit Attainment,% Enrolled in 16 Months,52.70%
2011,896111,New Britain High School,Credit Attainment,% Earning 24 Credits,51.50%
2012,896111,New Britain High School,Credit Attainment,% Enrolled in 16 Months,52.80%
2012,896111,New Britain High School,Credit Attainment,% Earning 24 Credits,57.70%
2013,896111,New Britain High School,Credit Attainment,% Enrolled in 16 Months,45.90%
2013,896111,New Britain High School,Credit Attainment,% Earning 24 Credits,50.50%
2014,896111,New Britain High School,Credit Attainment,% Enrolled in 16 Months,53.10%
2014,896111,New Britain High School,Credit Attainment,% Earning 24 Credits,60.30%
2015,896111,New Britain High School,Credit Attainment,% Enrolled in 16 Months,47.90%
2015,896111,New Britain High School,Credit Attainment,% Earning 24 Credits,48.30%
2016,896111,New Britain High School,Credit Attainment,% Enrolled in 16 Months,43.70%
2016,896111,New Britain High School,Credit Attainment,% Earning 24 Credits,51.40%
2010,906111,New Canaan High School,Credit Attainment,% Enrolled in 16 Months,13.10%
2010,906111,New Canaan High School,Credit Attainment,% Earning 24 Credits,65.80%
2011,906111,New Canaan High School,Credit Attainment,% Enrolled in 16 Months,13.40%
2011,906111,New Canaan High School,Credit Attainment,% Earning 24 Credits,53.70%
2012,906111,New Canaan High School,Credit Attainment,% Enrolled in 16 Months,13.30%
2012,906111,New Canaan High School,Credit Attainment,% Earning 24 Credits,53.50%
2013,906111,New Canaan High School,Credit Attainment,% Enrolled in 16 Months,11.50%
2013,906111,New Canaan High School,Credit Attainment,% Earning 24 Credits,61.50%
2014,906111,New Canaan High School,Credit Attainment,% Enrolled in 16 Months,13.50%
2014,906111,New Canaan High School,Credit Attainment,% Earning 24 Credits,42.90%
2015,906111,New Canaan High School,Credit Attainment,% Enrolled in 16 Months,9.40%
2015,906111,New Canaan High School,Credit Attainment,% Earning 24 Credits,65.50%
2016,906111,New Canaan High School,Credit Attainment,% Enrolled in 16 Months,11.80%
2016,906111,New Canaan High School,Credit Attainment,% Earning 24 Credits,54.50%
2010,916111,New Fairfield High School,Credit Attainment,% Enrolled in 16 Months,39.70%
2010,916111,New Fairfield High School,Credit Attainment,% Earning 24 Credits,64.70%
2011,916111,New Fairfield High School,Credit Attainment,% Enrolled in 16 Months,39.90%
2011,916111,New Fairfield High School,Credit Attainment,% Earning 24 Credits,73.60%
2012,916111,New Fairfield High School,Credit Attainment,% Enrolled in 16 Months,39.90%
2012,916111,New Fairfield High School,Credit Attainment,% Earning 24 Credits,82.80%
2013,916111,New Fairfield High School,Credit Attainment,% Enrolled in 16 Months,41.90%
2013,916111,New Fairfield High School,Credit Attainment,% Earning 24 Credits,78.80%
2014,916111,New Fairfield High School,Credit Attainment,% Enrolled in 16 Months,45.70%
2014,916111,New Fairfield High School,Credit Attainment,% Earning 24 Credits,78.50%
2015,916111,New Fairfield High School,Credit Attainment,% Enrolled in 16 Months,46.60%
2015,916111,New Fairfield High School,Credit Attainment,% Earning 24 Credits,84.30%
2016,916111,New Fairfield High School,Credit Attainment,% Enrolled in 16 Months,39.60%
2016,916111,New Fairfield High School,Credit Attainment,% Earning 24 Credits,79.10%
2010,931711,Eng - Science Univ Magnet School,Credit Attainment,% Enrolled in 16 Months,*
2010,931711,Eng - Science Univ Magnet School,Credit Attainment,% Earning 24 Credits,*
2011,931711,Eng - Science Univ Magnet School,Credit Attainment,% Enrolled in 16 Months,*
2011,931711,Eng - Science Univ Magnet School,Credit Attainment,% Earning 24 Credits,*
2012,931711,Eng - Science Univ Magnet School,Credit Attainment,% Enrolled in 16 Months,*
2012,931711,Eng - Science Univ Magnet School,Credit Attainment,% Earning 24 Credits,*
2013,931711,Eng - Science Univ Magnet School,Credit Attainment,% Enrolled in 16 Months,*
2013,931711,Eng - Science Univ Magnet School,Credit Attainment,% Earning 24 Credits,*
2014,931711,Eng - Science Univ Magnet School,Credit Attainment,% Enrolled in 16 Months,*
2014,931711,Eng - Science Univ Magnet School,Credit Attainment,% Earning 24 Credits,*
2015,931711,Eng - Science Univ Magnet School,Credit Attainment,% Enrolled in 16 Months,56.40%
2015,931711,Eng - Science Univ Magnet School,Credit Attainment,% Earning 24 Credits,67.70%
2016,931711,Eng - Science Univ Magnet School,Credit Attainment,% Enrolled in 16 Months,61.10%
2016,931711,Eng - Science Univ Magnet School,Credit Attainment,% Earning 24 Credits,69.70%
2010,936011,Metropolitan Business Acad.,Credit Attainment,% Enrolled in 16 Months,48.30%
2010,936011,Metropolitan Business Acad.,Credit Attainment,% Earning 24 Credits,*
2011,936011,Metropolitan Business Acad.,Credit Attainment,% Enrolled in 16 Months,43.80%
2011,936011,Metropolitan Business Acad.,Credit Attainment,% Earning 24 Credits,*
2012,936011,Metropolitan Business Acad.,Credit Attainment,% Enrolled in 16 Months,54.10%
2012,936011,Metropolitan Business Acad.,Credit Attainment,% Earning 24 Credits,55.00%
2013,936011,Metropolitan Business Acad.,Credit Attainment,% Enrolled in 16 Months,53.80%
2013,936011,Metropolitan Business Acad.,Credit Attainment,% Earning 24 Credits,46.50%
2014,936011,Metropolitan Business Acad.,Credit Attainment,% Enrolled in 16 Months,52.90%
2014,936011,Metropolitan Business Acad.,Credit Attainment,% Earning 24 Credits,41.30%
2015,936011,Metropolitan Business Acad.,Credit Attainment,% Enrolled in 16 Months,55.70%
2015,936011,Metropolitan Business Acad.,Credit Attainment,% Earning 24 Credits,63.60%
2016,936011,Metropolitan Business Acad.,Credit Attainment,% Enrolled in 16 Months,57.40%
2016,936011,Metropolitan Business Acad.,Credit Attainment,% Earning 24 Credits,42.60%
2010,936111,Wilbur Cross High School,Credit Attainment,% Enrolled in 16 Months,32.50%
2010,936111,Wilbur Cross High School,Credit Attainment,% Earning 24 Credits,30.00%
2011,936111,Wilbur Cross High School,Credit Attainment,% Enrolled in 16 Months,39.00%
2011,936111,Wilbur Cross High School,Credit Attainment,% Earning 24 Credits,34.60%
2012,936111,Wilbur Cross High School,Credit Attainment,% Enrolled in 16 Months,40.30%
2012,936111,Wilbur Cross High School,Credit Attainment,% Earning 24 Credits,39.20%
2013,936111,Wilbur Cross High School,Credit Attainment,% Enrolled in 16 Months,36.20%
2013,936111,Wilbur Cross High School,Credit Attainment,% Earning 24 Credits,50.60%
2014,936111,Wilbur Cross High School,Credit Attainment,% Enrolled in 16 Months,40.30%
2014,936111,Wilbur Cross High School,Credit Attainment,% Earning 24 Credits,46.90%
2015,936111,Wilbur Cross High School,Credit Attainment,% Enrolled in 16 Months,39.60%
2015,936111,Wilbur Cross High School,Credit Attainment,% Earning 24 Credits,47.70%
2016,936111,Wilbur Cross High School,Credit Attainment,% Enrolled in 16 Months,44.50%
2016,936111,Wilbur Cross High School,Credit Attainment,% Earning 24 Credits,52.10%
2010,936211,James Hillhouse High School,Credit Attainment,% Enrolled in 16 Months,39.70%
2010,936211,James Hillhouse High School,Credit Attainment,% Earning 24 Credits,45.00%
2011,936211,James Hillhouse High School,Credit Attainment,% Enrolled in 16 Months,51.80%
2011,936211,James Hillhouse High School,Credit Attainment,% Earning 24 Credits,49.00%
2012,936211,James Hillhouse High School,Credit Attainment,% Enrolled in 16 Months,43.00%
2012,936211,James Hillhouse High School,Credit Attainment,% Earning 24 Credits,41.20%
2013,936211,James Hillhouse High School,Credit Attainment,% Enrolled in 16 Months,44.50%
2013,936211,James Hillhouse High School,Credit Attainment,% Earning 24 Credits,47.10%
2014,936211,James Hillhouse High School,Credit Attainment,% Enrolled in 16 Months,42.90%
2014,936211,James Hillhouse High School,Credit Attainment,% Earning 24 Credits,42.50%
2015,936211,James Hillhouse High School,Credit Attainment,% Enrolled in 16 Months,46.80%
2015,936211,James Hillhouse High School,Credit Attainment,% Earning 24 Credits,50.00%
2016,936211,James Hillhouse High School,Credit Attainment,% Enrolled in 16 Months,47.90%
2016,936211,James Hillhouse High School,Credit Attainment,% Earning 24 Credits,44.70%
2010,936311,Hill Regional Career High Schl,Credit Attainment,% Enrolled in 16 Months,38.60%
2010,936311,Hill Regional Career High Schl,Credit Attainment,% Earning 24 Credits,52.50%
2011,936311,Hill Regional Career High Schl,Credit Attainment,% Enrolled in 16 Months,47.30%
2016,2726113,Explorations,Remediation,% Enrolled in 16 Months,*
2011,936311,Hill Regional Career High Schl,Credit Attainment,% Earning 24 Credits,53.50%
2012,936311,Hill Regional Career High Schl,Credit Attainment,% Enrolled in 16 Months,51.40%
2012,936311,Hill Regional Career High Schl,Credit Attainment,% Earning 24 Credits,69.40%
2013,936311,Hill Regional Career High Schl,Credit Attainment,% Enrolled in 16 Months,58.00%
2013,936311,Hill Regional Career High Schl,Credit Attainment,% Earning 24 Credits,57.80%
2014,936311,Hill Regional Career High Schl,Credit Attainment,% Enrolled in 16 Months,56.40%
2014,936311,Hill Regional Career High Schl,Credit Attainment,% Earning 24 Credits,68.20%
2015,936311,Hill Regional Career High Schl,Credit Attainment,% Enrolled in 16 Months,53.00%
2015,936311,Hill Regional Career High Schl,Credit Attainment,% Earning 24 Credits,72.40%
2016,936311,Hill Regional Career High Schl,Credit Attainment,% Enrolled in 16 Months,58.30%
2016,936311,Hill Regional Career High Schl,Credit Attainment,% Earning 24 Credits,73.00%
2010,936411,Cooperative High School,Credit Attainment,% Enrolled in 16 Months,39.20%
2010,936411,Cooperative High School,Credit Attainment,% Earning 24 Credits,42.10%
2011,936411,Cooperative High School,Credit Attainment,% Enrolled in 16 Months,35.10%
2011,936411,Cooperative High School,Credit Attainment,% Earning 24 Credits,54.50%
2012,936411,Cooperative High School,Credit Attainment,% Enrolled in 16 Months,50.80%
2012,936411,Cooperative High School,Credit Attainment,% Earning 24 Credits,68.30%
2013,936411,Cooperative High School,Credit Attainment,% Enrolled in 16 Months,48.80%
2013,936411,Cooperative High School,Credit Attainment,% Earning 24 Credits,51.30%
2014,936411,Cooperative High School,Credit Attainment,% Enrolled in 16 Months,48.40%
2014,936411,Cooperative High School,Credit Attainment,% Earning 24 Credits,58.40%
2015,936411,Cooperative High School,Credit Attainment,% Enrolled in 16 Months,52.90%
2015,936411,Cooperative High School,Credit Attainment,% Earning 24 Credits,46.60%
2016,936411,Cooperative High School,Credit Attainment,% Enrolled in 16 Months,47.10%
2016,936411,Cooperative High School,Credit Attainment,% Earning 24 Credits,59.40%
2010,936611,High School In The Community,Credit Attainment,% Enrolled in 16 Months,34.80%
2010,936611,High School In The Community,Credit Attainment,% Earning 24 Credits,39.10%
2011,936611,High School In The Community,Credit Attainment,% Enrolled in 16 Months,60.00%
2011,936611,High School In The Community,Credit Attainment,% Earning 24 Credits,66.70%
2012,936611,High School In The Community,Credit Attainment,% Enrolled in 16 Months,46.70%
2012,936611,High School In The Community,Credit Attainment,% Earning 24 Credits,47.60%
2013,936611,High School In The Community,Credit Attainment,% Enrolled in 16 Months,43.20%
2013,936611,High School In The Community,Credit Attainment,% Earning 24 Credits,*
2014,936611,High School In The Community,Credit Attainment,% Enrolled in 16 Months,50.00%
2014,936611,High School In The Community,Credit Attainment,% Earning 24 Credits,*
2015,936611,High School In The Community,Credit Attainment,% Enrolled in 16 Months,51.40%
2015,936611,High School In The Community,Credit Attainment,% Earning 24 Credits,*
2016,936611,High School In The Community,Credit Attainment,% Enrolled in 16 Months,57.60%
2016,936611,High School In The Community,Credit Attainment,% Earning 24 Credits,*
2010,936711,Sound School,Credit Attainment,% Enrolled in 16 Months,34.40%
2010,936711,Sound School,Credit Attainment,% Earning 24 Credits,*
2011,936711,Sound School,Credit Attainment,% Enrolled in 16 Months,30.90%
2011,936711,Sound School,Credit Attainment,% Earning 24 Credits,*
2012,936711,Sound School,Credit Attainment,% Enrolled in 16 Months,55.00%
2012,936711,Sound School,Credit Attainment,% Earning 24 Credits,50.00%
2013,936711,Sound School,Credit Attainment,% Enrolled in 16 Months,51.40%
2013,936711,Sound School,Credit Attainment,% Earning 24 Credits,44.70%
2014,936711,Sound School,Credit Attainment,% Enrolled in 16 Months,48.80%
2014,936711,Sound School,Credit Attainment,% Earning 24 Credits,69.20%
2015,936711,Sound School,Credit Attainment,% Enrolled in 16 Months,42.20%
2015,936711,Sound School,Credit Attainment,% Earning 24 Credits,70.40%
2016,936711,Sound School,Credit Attainment,% Enrolled in 16 Months,62.50%
2016,936711,Sound School,Credit Attainment,% Earning 24 Credits,55.60%
2010,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Enrolled in 16 Months,36.10%
2010,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Earning 24 Credits,*
2011,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Enrolled in 16 Months,36.40%
2011,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Earning 24 Credits,*
2012,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Enrolled in 16 Months,38.10%
2012,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Earning 24 Credits,*
2013,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Enrolled in 16 Months,25.80%
2013,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Earning 24 Credits,*
2014,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Enrolled in 16 Months,45.70%
2014,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Earning 24 Credits,*
2015,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Enrolled in 16 Months,54.30%
2015,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Earning 24 Credits,40.00%
2016,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Enrolled in 16 Months,33.30%
2016,936811,Cortlandt VR Creed Hlth & Sport,Credit Attainment,% Earning 24 Credits,*
2010,937011,New Haven Academy,Credit Attainment,% Enrolled in 16 Months,44.40%
2010,937011,New Haven Academy,Credit Attainment,% Earning 24 Credits,*
2011,937011,New Haven Academy,Credit Attainment,% Enrolled in 16 Months,40.00%
2011,937011,New Haven Academy,Credit Attainment,% Earning 24 Credits,60.00%
2012,937011,New Haven Academy,Credit Attainment,% Enrolled in 16 Months,66.70%
2012,937011,New Haven Academy,Credit Attainment,% Earning 24 Credits,*
2013,937011,New Haven Academy,Credit Attainment,% Enrolled in 16 Months,53.60%
2013,937011,New Haven Academy,Credit Attainment,% Earning 24 Credits,50.00%
2014,937011,New Haven Academy,Credit Attainment,% Enrolled in 16 Months,46.00%
2014,937011,New Haven Academy,Credit Attainment,% Earning 24 Credits,65.50%
2015,937011,New Haven Academy,Credit Attainment,% Enrolled in 16 Months,58.30%
2015,937011,New Haven Academy,Credit Attainment,% Earning 24 Credits,75.00%
2016,937011,New Haven Academy,Credit Attainment,% Enrolled in 16 Months,39.60%
2016,937011,New Haven Academy,Credit Attainment,% Earning 24 Credits,*
2010,939111,Riverside Education Academy,Credit Attainment,% Enrolled in 16 Months,*
2010,939111,Riverside Education Academy,Credit Attainment,% Earning 24 Credits,*
2011,939111,Riverside Education Academy,Credit Attainment,% Enrolled in 16 Months,*
2011,939111,Riverside Education Academy,Credit Attainment,% Earning 24 Credits,*
2012,939111,Riverside Education Academy,Credit Attainment,% Enrolled in 16 Months,*
2012,939111,Riverside Education Academy,Credit Attainment,% Earning 24 Credits,*
2013,939111,Riverside Education Academy,Credit Attainment,% Enrolled in 16 Months,44.00%
2013,939111,Riverside Education Academy,Credit Attainment,% Earning 24 Credits,*
